t,eyebrows_interp,pitch
10.24,0.5853408869014768,
10.242,0.5930962546376858,
10.244,0.6008516223738879,
10.246,0.6086069901100969,
10.248,0.616362357846299,
10.25,0.6241177255825079,
10.252,0.6318730933187169,
10.254,0.639628461054919,
10.256,0.647383828791128,
10.258,0.6551391965273301,
10.26,0.6628945642635391,
10.262,0.6706499319997481,
10.264,0.6784052997359502,
10.266,0.6861606674721591,
10.268,0.6706499319997566,
10.27,0.643506144923057,
10.272,0.6163623578463333,
10.274,0.5892185707696338,134.3221152430052
10.276,0.5620747836929101,135.23573728213884
10.278,0.5349309966161864,135.99907807777052
10.28,0.5077872095394868,136.6230010582314
10.282,0.4806434224627631,137.11836965185265
10.284,0.4534996353860394,137.49604728696545
10.286,0.4263558483093398,137.766897391901
10.288,0.3992120612326161,137.94178339499044
10.29,0.37206827415591653,138.03156872456498
10.292,0.3449244870791928,138.04711680895576
10.294,0.3177807000024691,137.999291076494
10.296,0.29063691292576954,137.89895495551085
10.298,0.26349312584904583,137.75697187433713
10.3,0.2363493387723221,137.57399249972144
10.302,0.23505677748295684,137.40861764053585
10.304,0.23376421619359045,137.28548329624311
10.306,0.2324716549042252,137.1856391615635
10.308,0.2311790936148588,137.08874571958867
10.31,0.22988653232549242,136.9826979115126
10.312,0.22859397103612716,136.86005602588853
10.314,0.22730140974676077,136.7161680262482
10.316,0.22600884845739438,136.55141487364588
10.318,0.22471628716802913,136.37240517343125
10.32,0.22342372587866274,136.1890144413739
10.322,0.2221311645892975,136.01229183446114
10.324,0.2208386032999311,135.85099514645282
10.326,0.2195460420105647,135.70810901586432
10.328,0.2182534807211995,135.588956588516
10.33,0.21696091943183307,135.50381285697532
10.332,0.21566835814246668,135.45840821861472
10.334,0.20963640545876153,135.45626779899214
10.336,0.19412566998635009,135.50508094459127
10.338,0.1786149345139524,135.61139737182918
10.34,0.16310419904154097,135.77839100199682
10.342,0.14759346356912956,136.00655763215613
10.344,0.13208272809673188,136.29189032936733
10.346,0.11657199262432044,136.62326713275982
10.348,0.101061257151909,136.98284854524135
10.35,0.08555052167951133,137.35072028110704
10.352,0.07003978620709989,137.70960309605223
10.354,0.05452905073470224,138.04833582404618
10.356,0.0390183152622908,138.3592924172902
10.358,0.023507579789879357,138.619579972989
10.36,0.00799684431748171,138.80201130016206
10.362,-0.0075138911549297305,138.892495066564
10.364,-0.02302462662734117,139.09776642626218
10.366,-0.03853536209973882,139.10997868519067
10.368,-0.04456731478346268,138.93893395281216
10.37,-0.04585987607283528,138.60393296290584
10.372,-0.047152437362209025,138.2339333649401
10.374,-0.04844499865158277,137.77456957272932
10.376,-0.04973755994095536,137.22551594956778
10.378,-0.05103012123032911,136.58644685874927
10.38,-0.05232268251970285,135.85703666356773
10.382,-0.05361524380907545,135.03695972731694
10.384,-0.05490780509844919,134.12589041329082
10.386,-0.05620036638782179,133.12350308478318
10.388,-0.057492927677195535,132.0294721050879
10.39,-0.05878548896656928,130.84347183749884
10.392,-0.06007805025594187,129.56517664530986
10.394,-0.06137061154531562,128.19426089181482
10.396,-0.06266317283468936,
10.398,-0.06395573412406196,
10.4,-0.0652482954134357,
10.402,-0.06395573412406311,
10.404,-0.06266317283468936,
10.406,-0.06137061154531562,
10.408,-0.06007805025594302,
10.41,-0.05878548896656927,
10.412,-0.057492927677195535,
10.414,-0.056200366387822935,
10.416,-0.05490780509844919,
10.418,-0.0536152438090766,
10.42,-0.05232268251970285,
10.422,-0.05103012123032911,
10.424,-0.04973755994095651,
10.426,-0.04844499865158276,
10.428,-0.04715243736220902,
10.43,-0.045859876072836425,
10.432,-0.04456731478346268,
10.434,-0.04456731478345664,
10.436,-0.04715243736218942,
10.438,-0.049737559940922216,
10.44,-0.052322682519652705,
10.442,-0.05490780509838549,
10.444,-0.057492927677118284,
10.446,-0.060078050255848774,
10.448,-0.06266317283458156,
10.45,-0.06524829541331206,
10.452,-0.06783341799204484,
10.454,-0.07041854057077764,
10.456,-0.07300366314950812,
10.458,-0.0755887857282409,
10.46,-0.07817390830697371,
10.462,-0.08075903088570419,
10.464,-0.08334415346443699,
10.466,-0.08592927604316747,
10.468,-0.08334415346443454,
10.47,-0.07817390830696527,
10.472,-0.07300366314950062,
10.474,-0.06783341799203135,
10.476,-0.0626631728345621,
10.478,-0.05749292767709745,
10.48,-0.05232268251962819,
10.482,-0.04715243736216353,
10.484,-0.04198219220469427,
10.486,-0.03681194704722501,
10.488,-0.03164170188976035,
10.49,-0.026471456732291093,
10.492,-0.021301211574821843,
10.494,-0.016130966417357173,
10.496,-0.010960721259887923,
10.498,-0.005790476102423267,
10.5,-0.000620230944954,
10.502,-0.005790476102430605,
10.504,-0.010960721259902616,
10.506,-0.01613096641737922,
10.508,-0.021301211574851233,
10.51,-0.026471456732327838,
10.512,-0.03164170188980445,
10.514,-0.03681194704727646,
10.516,-0.04198219220475306,
10.518,-0.04715243736222967,
10.52,-0.05232268251970168,
10.522,-0.057492927677178285,
10.524,-0.0626631728346503,
10.526,-0.0678334179921269,
10.528,-0.0730036631496035,
10.53,-0.07817390830707552,
10.532,-0.08334415346455212,
10.534,-0.08679098356953255,
10.536,-0.0867909835695252,
10.538,-0.08679098356951785,
10.54,-0.08679098356951051,
10.542,-0.08679098356950316,
10.544,-0.0867909835694958,
10.546,-0.08679098356948846,
10.548,-0.0867909835694811,
10.55,-0.08679098356947375,
10.552,-0.0867909835694664,
10.554,-0.08679098356945905,
10.556,-0.08679098356945171,
10.558,-0.08679098356944435,
10.56,-0.086790983569437,
10.562,-0.08679098356942966,
10.564,-0.0867909835694223,
10.566,-0.08679098356941496,
10.568,-0.08851439862190516,129.35433064025418
10.57,-0.09109952120064531,130.42423509308924
10.572,-0.09368464377938314,131.38082043765763
10.574,-0.09626976635812329,132.23230688099042
10.576,-0.09885488893686342,132.98691463011872
10.578,-0.10144001151560127,133.65286389207358
10.58,-0.1040251340943414,134.2383748738861
10.582,-0.10661025667308155,134.75166778258736
10.584,-0.10919537925181938,135.20096282520845
10.586,-0.11178050183055951,135.59448020878042
10.588,-0.11436562440929736,135.94044014033437
10.59,-0.11695074698803751,136.24706282690138
10.592,-0.11953586956677764,136.52256847551214
10.594,-0.12212099214551547,136.9798191354435
10.596,-0.12470611472425562,137.34173163249494
10.598,-0.12729123730299574,137.61009334252665
10.6,-0.1298763598817336,137.80924513408834
10.602,-0.11565818569868856,137.96486655409277
10.604,-0.10144001151565615,138.08995480274922
10.606,-0.08722183733261112,138.1812806960436
10.608,-0.07300366314956608,138.22315381318887
10.61,-0.05878548896653367,138.19629020676322
10.612,-0.04456731478348863,138.08614600805495
10.614,-0.030349140600443608,137.88418026785143
10.616,-0.0161309664174112,137.58781735550195
10.618,-0.0019127922343661619,137.1999317197831
10.62,0.01230538194866626,136.7303438090508
10.622,0.026523556131711284,136.19707236748692
10.624,0.040741730314756336,135.62604289524168
10.626,0.05495990449778873,135.0520148183557
10.628,0.06917807868083375,134.52992186839185
10.63,0.0833962528638788,134.1282129551302
10.632,0.0976144270469112,133.8986907287723
10.634,0.10407723349374366,133.85352010937166
10.636,0.09502930446817959,133.97680538084404
10.638,0.08598137544260748,134.22296345676205
10.64,0.07693344641703537,134.49957531126728
10.642,0.06788551739147128,134.7339094344969
10.644,0.058837588365899175,134.94103365674562
10.646,0.04978965934032706,135.13670858579275
10.648,0.04074173031476298,135.32539247543576
10.65,0.03169380128919087,135.5064058673559
10.652,0.0226458722636268,135.67801608517533
10.654,0.013597943238054688,135.8377318149529
10.656,0.004550014212482578,135.9822735515482
10.658,-0.004497914813081497,136.1079438345351
10.66,-0.013545843838653607,136.21180733322728
10.662,-0.022593772864225717,136.29104862046097
10.664,-0.031641701889789806,136.34368922206488
10.666,-0.040689630915361916,136.36909636390058
10.668,-0.02474804167983383,136.3672929662454
10.67,0.003688306686248914,136.3382318403149
10.672,0.03212465505233165,136.2834815738308
10.674,0.06056100341838914,136.2066610652583
10.676,0.08899735178447188,136.11200951685757
10.678,0.11743370015055463,136.004495497457
10.68,0.14587004851661212,135.889849730052
10.682,0.17430639688269484,135.77284984011118
10.684,0.20274274524875233,135.65631877267705
10.686,0.23117909361483507,135.54203808472687
10.688,0.2596154419809178,135.4306233646811
10.69,0.2880517903469753,135.32180369028472
10.692,0.31648813871305803,135.2152279360701
10.694,0.34492448707914075,135.1108924920653
10.696,0.37336083544519827,135.00912221648517
10.698,0.401797183811281,134.9108758207822
10.7,0.4302335321773385,134.81756755464178
10.702,0.4173079192836635,134.73034226939578
10.704,0.40438230638998857,134.65126963654035
10.706,0.39145669349632506,134.5830215750011
10.708,0.37853108060265006,134.52746932816362
10.71,0.3656054677089751,134.48427411302012
10.712,0.3526798548153116,134.4516681438958
10.714,0.3397542419216366,134.42658251566283
10.716,0.32682862902797316,134.4045197590785
10.718,0.31390301613429816,134.38039129080994
10.72,0.30097740324062316,134.3503618764717
10.722,0.2880517903469597,134.31282602787786
10.724,0.2751261774532847,134.2678194313682
10.726,0.2622005645596097,134.21705435637165
10.728,0.24927495166594624,134.16360580891444
10.73,0.23634933877227127,134.1110435710103
10.732,0.22342372587860776,134.0620832771004
10.734,0.21523750437928776,134.0192571158628
10.736,0.21653006566866512,133.98528856356418
10.738,0.21782262695804133,133.96244169839397
10.74,0.21911518824741866,133.95109244932715
10.742,0.220407749536796,133.95069315226766
10.744,0.22170031082617223,133.96084291262773
10.746,0.22299287211554955,133.98146910050443
10.748,0.22428543340492577,134.01254408091324
10.75,0.22557799469430312,134.0556682384366
10.752,0.22687055598368044,134.11398301893377
10.754,0.22816311727305666,134.18945076947114
10.756,0.22945567856243398,134.28165030082653
10.758,0.2307482398518102,134.38867305987202
10.76,0.23204080114118755,134.50721373934255
10.762,0.23333336243056488,134.63166198300755
10.764,0.2346259237199411,134.75648217261264
10.766,0.23591848500931845,134.87854318944724
10.768,0.23376421619370805,134.9976860398908
10.77,0.22988653232560496,135.11567848680957
10.772,0.22600884845749844,135.2362762234284
10.774,0.22213116458939536,135.36393139927347
10.776,0.2182534807212888,135.50266742533532
10.778,0.21437579685318228,135.65576940116654
10.78,0.2104981129850792,135.8255285222607
10.782,0.20662042911697265,136.01256124494776
10.784,0.20274274524886612,136.2149945087731
10.786,0.19886506138076304,136.4290540659605
10.788,0.19498737751265652,136.6502386716026
10.79,0.19110969364455344,136.8757121910673
10.792,0.18723200977644688,137.1124800121069
10.794,0.18335432590834036,137.3735430747463
10.796,0.17947664204023728,137.58130252459048
10.798,0.17559895817213073,137.66960729992758
10.8,0.1717212743040242,137.60770939283952
10.802,0.16138078398908753,137.38366235093102
10.804,0.15104029367414168,138.17979798262962
10.806,0.140699803359205,138.31374842824215
10.808,0.13035931304425916,137.8526952454552
10.81,0.1200188227293133,136.86437548592195
10.812,0.10967833241437663,135.4191676403369
10.814,0.09933784209943076,133.58788988359547
10.816,0.08899735178448491,131.76571893157185
10.818,0.07865686146954824,129.71799206406163
10.82,0.06831637115460239,127.4545935031956
10.822,0.05797588083966572,124.98540747110412
10.824,0.047635390524719864,122.32031818991751
10.826,0.037294900209773996,119.4692098817662
10.828,0.026954409894837328,116.44196676878045
10.83,0.016613919579891473,113.24847307309072
10.832,0.006273429264945618,109.89861301682728
10.834,0.00239574539683926,106.40227082212056
10.836,0.011443674422418712,102.7693307111009
10.838,0.020491603447990128,99.00967690589866
10.84,0.029539532473569583,
10.842,0.03858746149914904,
10.844,0.047635390524720454,
10.846,0.05668331955029991,
10.848,0.06573124857587935,
10.85,0.07477917760145077,
10.852,0.08382710662703023,
10.854,0.09287503565260165,
10.856,0.1019229646781811,
10.858,0.11097089370376055,
10.86,0.12001882272933197,
10.862,0.12906675175491142,
10.864,0.13811468078049088,
10.866,0.1471626098060623,
10.868,0.15448712377914176,
10.87,0.16094993022596432,
10.872,0.16741273667279263,
10.874,0.17387554311962095,
10.876,0.1803383495664435,
10.878,0.18680115601327182,
10.88,0.19326396246010014,
10.882,0.1997267689069227,
10.884,0.20618957535375101,
10.886,0.21265238180057358,
10.888,0.2191151882474019,
10.89,0.2255779946942302,
10.892,0.23204080114105277,
10.894,0.23850360758788108,
10.896,0.2449664140347094,
10.898,0.251429220481532,
10.9,0.2578920269283603,
10.902,0.24238129145597365,
10.904,0.22687055598357322,
10.906,0.2113598205111728,
10.908,0.19584908503878615,
10.91,0.18033834956638572,
10.912,0.16482761409398533,
10.914,0.14931687862159868,
10.916,0.13380614314919825,
10.918,0.11829540767681163,
10.92,0.1027846722044112,
10.922,0.08727393673201078,
10.924,0.07176320125962415,
10.926,0.05625246578722373,
10.928,0.04074173031482331,
10.93,0.025230994842436655,
10.932,0.009720259370036233,
10.934,-0.000620230944896474,
10.936,-0.000620230944907496,
10.938,-0.000620230944918518,
10.94,-0.00062023094492954,
10.942,-0.000620230944940562,
10.944,-0.000620230944951584,
10.946,-0.000620230944962606,
10.948,-0.000620230944973628,
10.95,-0.0006202309449846499,
10.952,-0.0006202309449956719,
10.954,-0.0006202309450066939,
10.956,-0.0006202309450177159,
10.958,-0.0006202309450287379,
10.96,-0.0006202309450397599,
10.962,-0.0006202309450507819,
10.964,-0.0006202309450618039,
10.966,-0.0006202309450728259,
10.968,-0.004928768576298353,
10.97,-0.011391575023134003,
10.972,-0.01785438146996391,
10.974,-0.024317187916799557,
10.976,-0.030779994363635207,
10.978,-0.03724280081046512,
10.98,-0.04370560725730077,
10.982,-0.05016841370413068,
10.984,-0.056631220150966326,
10.986,-0.06309402659780197,
10.988,-0.06955683304463188,
10.99,-0.07601963949146753,
10.992,-0.08248244593830319,
10.994,-0.0889452523851331,
10.996,-0.09540805883196873,
10.998,-0.10187086527879866,
11.0,-0.1083336717256343,
11.002,-0.11221135559372981,
11.004,-0.11608903946182189,
11.006,-0.1199667233299174,
11.008,-0.12384440719800947,
11.01,-0.127722091066105,
11.012,-0.1315997749342005,
11.014,-0.1354774588022926,
11.016,-0.1393551426703881,
11.018,-0.14323282653848363,
11.02,-0.1471105104065757,
11.022,-0.1509881942746712,
11.024,-0.15486587814276326,
11.026,-0.1587435620108588,
11.028,-0.16262124587895432,
11.03,-0.1664989297470464,
11.032,-0.1703766136151419,
11.034,-0.17080746737825853,
11.036,-0.1643446609314323,
11.038,-0.1578818544846003,
11.04,-0.15141904803777406,
11.042,-0.1449562415909421,
11.044,-0.1384934351441101,
11.046,-0.13203062869728388,
11.048,-0.1255678222504519,
11.05,-0.11910501580361993,
11.052,-0.1126422093567937,
11.054,-0.10617940290996171,
11.056,-0.09971659646313548,
11.058,-0.0932537900163035,
11.06,-0.08679098356947153,
11.062,-0.08032817712264528,
11.064,-0.07386537067581331,
11.066,-0.06740256422898133,
11.068,-0.07300366314957188,
11.07,-0.0846367147538731,
11.072,-0.096269766358164,
11.074,-0.10790281796246524,
11.076,-0.11953586956676648,
11.078,-0.13116892117105738,
11.08,-0.1428019727753586,
11.082,-0.15443502437965984,
11.084,-0.16606807598395074,
11.086,-0.17770112758825196,
11.088,-0.18933417919254286,
11.09,-0.2009672307968441,
11.092,-0.21260028240114537,
11.094,-0.22423333400543627,
11.096,-0.2358663856097375,
11.098,-0.24749943721403872,
11.1,-0.2591324888183296,
11.102,-0.26042505010770334,
11.104,-0.26171761139707594,
11.106,-0.2630101726864497,
11.108,-0.26430273397582343,
11.11,-0.26559529526519604,
11.112,-0.2668878565545698,
11.114,-0.26818041784394353,
11.116,-0.26947297913331614,
11.118,-0.27076554042268985,
11.12,-0.27205810171206246,
11.122,-0.27335066300143623,
11.124,-0.27464322429080995,
11.126,-0.27593578558018256,
11.128,-0.2772283468695563,
11.13,-0.27852090815893005,
11.132,-0.27981346944830265,
11.134,-0.28024432321142645,
11.136,-0.27895176192205384,
11.138,-0.2776592006326801,
11.14,-0.27636663934330635,
11.142,-0.27507407805393375,
11.144,-0.27378151676456003,
11.146,-0.27248895547518626,
11.148,-0.2711963941858137,
11.15,-0.26990383289643993,
11.152,-0.2686112716070673,
11.154,-0.2673187103176936,
11.156,-0.26602614902831984,
11.158,-0.2647335877389473,
11.16,-0.2634410264495735,
11.162,-0.2621484651601998,
11.164,-0.2608559038708272,
11.166,-0.2595633425814534,
11.168,-0.2599941963445784,
11.17,-0.26128675763395215,
11.172,-0.26257931892332587,
11.174,-0.2638718802126985,
11.176,-0.26516444150207225,
11.178,-0.26645700279144596,
11.18,-0.26774956408081857,
11.182,-0.2690421253701923,
11.184,-0.2703346866595649,
11.186,-0.27162724794893867,
11.188,-0.2729198092383124,
11.19,-0.274212370527685,
11.192,-0.2755049318170587,
11.194,-0.2767974931064325,
11.196,-0.2780900543958051,
11.198,-0.2793826156851788,
11.2,-0.2806751769745514,
11.202,-0.2509462673190949,
11.204,-0.22121735766363843,
11.206,-0.19148844800820836,
11.208,-0.16175953835275186,
11.21,-0.1320306286972954,
11.212,-0.1023017190418653,
11.214,-0.07257280938640881,
11.216,-0.04284389973097874,
11.218,-0.013114990075522248,
11.22,0.016613919579934244,
11.222,0.04634282923536431,
11.224,0.0760717388908208,
11.226,0.1058006485462773,
11.228,0.13552955820170737,
11.23,0.16525846785716386,
11.232,0.19498737751259393,
